"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Эконет.ру: новости, статьи, обзоры, блоги, видео, события в","econet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","845000","1120000","","",""
"«Om1.ru» — информационный портал г. Омска","om1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","842223","1110800","00:01:33","0.0","44443"
"Петербургский правовой портал","ppt.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","830000","1080000","","",""
"«Башинформ» — информационное агентство","bashinform.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","826825","1116200","00:02:42","0.0","50744"
"MIXER-NOVOSTEI","kermixino.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","821000","1050000","","",""
"Русская весна | Только проверенная информация","rusvesna.su","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","811649","1199750","00:32:13","0.0","77824"
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","810751","1115200","00:02:27","0.0","38925"
"«Аргументы недели» — еженедельная газета","argumenti.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","808295","1095900","00:01:48","0.0","37172"
"«Metro» — газета","metronews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","797456","1061150","00:01:13","0.0","30560"
"«Клопс.ru» — калининградский новостной портал","klops.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","792945","1153750","00:10:10","0.0","70237"
"24molnia — Все новости 24/7 самые популярные и свежие...","24molnia.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","790000","1010000","","",""
"pikt-news.com","pikt-news.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","786000","977000","","",""
"«63.ru» — сайт для жителей Самарской области","63.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","783475","1117500","00:04:41","0.0","49708"
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","779510","1027150","00:01:54","0.0","41926"
"ПолитРоссия","politros.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","763515","981650","00:02:32","0.0","36924"
"Блокнот - Новости Воронежа. Информационный портал...","bloknot-voronezh.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","757412","1018250","00:02:36","0.0","39854"
"В городе N — портал Нижнего Новгорода","vgoroden.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","756477","999050","00:01:12","0.0","31100"
"EAOMedia — информационное агентство","eaomedia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","753000","972000","","",""
"«НГС.Красноярск» — городской портал Красноярска","ngs24.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","752882","1012100","00:03:39","0.0","40083"
"Новости США на русском языке - USA.One","usa.one","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","749000","951000","","",""
"Такие дела — инфопортал фонда Нужна помощь","takiedela.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","747000","950000","","",""
"«Говорит Москва» — радиостанция","govoritmoskva.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","746000","978000","","",""
"Советская Белоруссия — ежедневная газета","sb.by","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","745346","938850","00:01:53","0.0","27900"
"Актуальные новости за неделю","break-news24.world","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","738000","931000","","",""
"Sputnik Қазақстан","sputniknews.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","735000","952000","","",""
"«Кубань 24» — телеканал","kuban24.tv","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","731339","940400","00:00:44","0.0","30533"
"stopnews.online","stopnews.online","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","731000","957000","","",""
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","722991","968700","00:03:23","0.0","43131"
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","714302","929650","00:01:15","0.0","37340"
"«AmurMedia» — информационное агентство","amurmedia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","713000","914000","","",""
"«Взгляд-инфо» — информационное агентство","vzsar.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","710620","1012400","00:10:00","0.0","53150"
"CNews.ru — издание о высоких технологиях","cnews.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","710000","940000","","",""
"Тайга.info — информационно-аналитический сайт","tayga.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","707339","918950","00:01:39","0.0","32939"
"«Чита.ру» — городской портал","chita.ru","Новости и СМИ","Новости","","да","707237","976850","00:10:40","0.0","51248"
"«Новая Кубань» — общественно-политическое издание","newkuban.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","705922","886700","00:00:36","0.0","28270"
"Daily Inform","daily-inform.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","700000","896000","","",""
"«Информ Полис online» — бурятские новости","infpol.ru","Новости и СМИ","Новости","","","692000","912000","","",""
"ГТРК «Владивосток»— приморское телевидение и радио","vestiprim.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","ВГТРК","да","689455","906850","00:01:10","0.0","38665"
"Новости Зеленодольска","zpravda.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","687670","863000","00:01:08","0.0","42078"
"78.ru | Официальный сайт телеканала | Новости политики...","78.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","686000","895000","","",""
"«76.ru» — городской портал Ярославля","76.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","685695","930600","00:03:13","0.0","36782"
"«Gorod48.ru» — информационный портал г. Липецка","gorod48.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","680268","974050","00:12:54","0.0","55282"
"Столичное телевидение — телекомпания","ctv.by","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","674000","859000","","",""
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","669441","877350","00:01:48","0.0","29705"
"Новости Уральска, Актобе, Атырау | Мой город","mgorod.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","666214","828200","00:00:34","0.0","25526"
"«Newsler.ru» — информационный портал г. Кирова","newsler.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","658211","851700","00:01:37","0.0","43236"
"case-news.com","case-news.com","Новости и СМИ","Новости","","","658000","841000","","",""
"FTimes.ru - свежие новости России и мира сегодня","ftimes.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","656000","831000","","",""
"Блокнот — новости Волгограда и области","bloknot-volgograd.ru","Новости и СМИ","Новости","","да","655864","883700","00:02:32","0.0","37655"
"ВашГород.ру — информационный портал","vashgorod.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","653185","848050","00:02:14","0.0","33196"
"Главная страница | SpeedMe.ru — Авто. Скорость. Жизнь!","speedme.ru","Авто и мото->Издания об автомобилях, Авто и мото, Новости и СМИ->Издания об автомобилях, Новости и СМИ","Новости","","да","645784","842650","00:02:04","0.0","29298"
