"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Орбита Sputnik","sputniknews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","850000","1130000","","",""
"«БрянскToday» — информационный портал Брянска","bryansktoday.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","848000","1120000","","",""
"«Алтайская правда» — информационный портал","ap22.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","846099","1072900","00:01:27","0.0","35120"
"EAOMedia — информационное агентство","eaomedia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","844000","1070000","","",""
"«66.ru» — городской портал Екатеринбурга","66.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","843000","1140000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","839000","1170000","","",""
"КаспийИнфо | все новости Астрахани","kaspyinfo.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","834000","1090000","","",""
"«Брянские новости» — интернет-газета","bragazeta.ru","Новости и СМИ","Новости","","да","823658","1076400","00:01:26","0.0","38057"
"«72.ru» — Тюменский портал","72.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","822258","1157700","00:06:20","0.0","56109"
"Блокнот — новости Волгограда и области","bloknot-volgograd.ru","Новости и СМИ","Новости","","","819000","1090000","","",""
"«Парламентская газета» — издание парламента РФ","pnp.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","817000","1060000","","",""
"Инфоцентр AfterShock • Каким будет завтра?","aftershock.news","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","815598","1131500","00:24:09","0.0","55126"
"ТВ Центр — телекомпания","tvc.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","815000","1110000","","",""
"Главные новости дня","newsread.top","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","801000","1070000","","",""
"Салiдарнасць — независимая интернет-газета","gazetaby.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","799000","1020000","","",""
"24molnia — Все новости 24/7 самые популярные и свежие...","24molnia.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","790000","1080000","","",""
"Shark News - умеем удивлятьShark News | Shark News...","sharknews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","790000","1010000","","",""
"Главная - Smo333","smo333.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","790000","1040000","","",""
"ProPerm.ru — городской сайт Перми","properm.ru","Новости и СМИ","Новости","","да","789145","1046700","00:05:19","0.0","36746"
"Петрозаводск ГОВОРИТ | Газета ""Петрозаводск"" online","ptzgovorit.ru","Новости и СМИ","Новости","","","788000","1020000","","",""
"«Proufu.ru» — новостной портал","proufu.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","783578","1097300","00:04:35","0.0","48036"
"Новости Сызрани - КТВ-ЛУЧ","ktv-ray.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","782000","1010000","","",""
"«63.ru» — сайт для жителей Самарской области","63.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","780369","1137650","00:05:04","0.0","54041"
"pik-news.com","pik-news.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","779000","970000","","",""
"Новороссия","novorosinform.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","777000","1050000","","",""
"Суть Событий - электронное периодическое издание","argumentiru.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","772000","987000","","",""
"runewslenta.com","runewslenta.com","Наука, Наука->Научные журналы и публикации, Новости и СМИ->Научные журналы и публикации, Новости и СМИ","Новости","","","771000","1010000","","",""
"«Взгляд-инфо» — информационное агентство","vzsar.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","769033","1135750","00:11:49","0.0","56316"
"Новости Владимира","progorod33.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","766479","985900","00:01:07","0.0","33426"
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","766000","1050000","","",""
"Новостное агентство Харькова: новости Украины, России...","nahnews.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","765000","1040000","","",""
"HELLO! - Daily royal, celebrity, fashion, beauty & lifestyle news","hellomagazine.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","758000","1060000","","",""
"KazanFirst - Главная","kazanfirst.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","756000","1040000","","",""
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","751511","1007300","00:02:15","0.0","40297"
"Советская Белоруссия — ежедневная газета","sb.by","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","745959","944300","00:01:23","0.0","31562"
"MIXER-NOVOSTEI","kalinakmalinak.ru","Новости и СМИ","Новости","","","729000","926000","","",""
"Новости Уральска, Актобе, Атырау | Мой город","mgorod.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","717131","903350","00:00:43","0.0","28047"
"«Завтра» — газета","zavtra.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","716000","963000","","",""
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","714507","969450","00:03:50","0.0","36454"
"MaiNews - главные новости дня","mainews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","710000","917000","","",""
"78.ru | Официальный сайт телеканала | Новости политики...","78.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","705000","924000","","",""
"«Orsk.ru» — информационно-развлекательный портал","orsk.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","703920","1009450","00:23:18","0.0","53210"
"«Ufa1.ru» — информационный портал Уфы","ufa1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","696089","948850","00:02:16","0.0","35749"
"«V1.ru» — информационный портал Волгограда","v1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","691902","949550","00:03:21","0.0","43520"
"Newsvo.ru — новостная интернет-газета","newsvo.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","679000","878000","","",""
"«Собеседник» — издательский дом","sobesednik.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","679000","897000","","",""
"«Информ Полис online» — бурятские новости","infpol.ru","Новости и СМИ","Новости","","","672000","874000","","",""
"Экспресс-Новости: последние новости в России и в мире...","express-novosti.ru","Новости и СМИ","Новости","","","671000","861000","","",""
"Последние новости Москвы, события и все развлечения...","moslenta.ru","Новости и СМИ","Новости","Rambler&Co","да","666738","964600","00:01:33","0.0","40609"
"«НГС.Красноярск» — городской портал Красноярска","ngs24.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","658879","902650","00:04:50","0.0","34930"
"«Обозреватель» — интернет-газета","obozrevatel.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","658000","916000","","",""
"РИАМО — главные новости дня Подмосковья","riamo.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","655000","890000","","",""
