"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Новости Воронежа и Воронежской области | Последние...","vestivrn.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","ВГТРК","да","706793","930150","00:01:56","0.0","40969"
"«Независимая газета» — ежедневная газета","ng.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","703000","942000","","",""
"Yesasia: новости k-pop, j-pop и c-pop!","yesasia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","701000","990000","","",""
"Петрозаводск ГОВОРИТ | Газета ""Петрозаводск"" online","ptzgovorit.ru","Новости и СМИ","Новости","","","700000","933000","","",""
"Аргументы и факты в Беларуси — газета","aif.by","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","699000","873000","","",""
"Новости Сызрани - КТВ-ЛУЧ","ktv-ray.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","690000","884000","","",""
"Подмосковье сегодня — интернет-портал","mosregtoday.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","681000","886000","","",""
"«Intermedia.ru» — информационное агентство","intermedia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","672000","835000","","",""
"«Амур.инфо» — информационное агентство","amur.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","668000","897000","","",""
"A42.RU - Региональный сайт Кузбасса","a42.ru","Новости и СМИ","Новости","","","665000","879000","","",""
"ЮГА.ру — портал Южного региона","yuga.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","664000","880000","","",""
"«Anews.com» — новости и блоги","anews.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","661000","934000","","",""
"Главная - Smo333","smo333.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","660000","893000","","",""
"Информер — новостной портал","ruinformer.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","658000","846000","","",""
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","656910","883200","00:04:20","0.0","36992"
"«V1.ru» — информационный портал Волгограда","v1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","656908","895800","00:03:52","0.0","37390"
"«66.ru» — городской портал Екатеринбурга","66.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","656000","888000","","",""
"«Парламентская газета» — издание парламента РФ","pnp.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","655000","851000","","",""
"Sputnik Қазақстан","sputniknews.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","652000","837000","","",""
"«AmurMedia» — информационное агентство","amurmedia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","650000","831000","","",""
"«Первое Антикоррупционное СМИ»","pasmi.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","642000","833000","","",""
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","640000","830000","","",""
"MaiNews - главные новости дня","mainews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","639000","822000","","",""
"«Правда.Ру» — электронная газета","pravda.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","636000","891000","","",""
"«LentaChel.ru» — челябинский интернет-портал","lentachel.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","628000","800000","","",""
"Кремлевская пресса — информационное агентство","sm-news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","627000","832000","","",""
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","618000","814000","","",""
"Прайм — агентство экономической информации","1prime.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","РИА","да","612999","816500","00:01:36","0.0","29744"
"Последние новости шоу бизнеса России сегодня — узнай...","newsofstars.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","607000","761000","","",""
"Кавказский узел — интернет-издание","kavkaz-uzel.eu","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","604000","805000","","",""
"Sputnik Eesti — eesti uudised","sputnik-news.ee","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","603000","766000","","",""
"Новостное агентство Харькова: новости Украины, России...","nahnews.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","600000","821000","","",""
"«Мир новостей» — новости на сайте издательства","mirnov.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","599000","763000","","",""
"Такие дела — инфопортал фонда Нужна помощь","takiedela.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","594000","768000","","",""
"Новости ДНР, ЛНР, Мира и Украины. Новостной Фронт","news-front.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","583419","839900","00:05:40","0.0","31883"
"KazanFirst - Главная","kazanfirst.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","582000","791000","","",""
"Инфореактор","inforeactor.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","580000","757000","","",""
"Суть Событий - электронное периодическое издание","argumentiru.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","579000","769000","","",""
"Новости Мойка 78","moika78.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","576000","746000","","",""
"РИАМО — главные новости дня Подмосковья","riamo.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","576000","764000","","",""
"ГТРК «Владивосток»— приморское телевидение и радио","vestiprim.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","ВГТРК","да","575191","761300","00:01:11","0.0","30146"
"Bigpicture.ru — новости в фотографиях","bigpicture.ru","Новости и СМИ","Новости","","","574000","792000","","",""
"vologda-poisk.ru - городской портал города Вологды","vologda-poisk.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","569000","697000","","",""
"CNews.ru — издание о высоких технологиях","cnews.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","568000","793000","","",""
"The Bell — Daily Ringtone","thebell.io","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","568000","742000","","",""
"31tv.ru / 31 канал — телеканал","31tv.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","567000","737000","","",""
